Row,Component_1,Component_2
lh_superiorparietal-lh_superiortemporal,1.37438054767168e-05,1.35566186034092e-05
lh_superiorparietal-lh_supramarginal,7.72742514585352e-06,1.29986930682902e-06
lh_superiorparietal-lh_frontalpole,-2.83426352851133e-05,-5.62637317908023e-05
lh_superiorparietal-lh_temporalpole,1.2659395464836e-05,-2.04648268779146e-06
lh_superiorparietal-lh_transversetemporal,-5.05352615123191e-06,5.89157159379448e-06
lh_superiorparietal-lh_insula,2.55670554680625e-05,4.08449273825299e-05
lh_superiorparietal-rh_bankssts,1.31666019189266e-06,2.72239456773179e-05
lh_superiorparietal-rh_caudalanteriorcingulate,-1.11057205039579e-06,4.84436235285786e-05
lh_superiorparietal-rh_caudalmiddlefrontal,7.07881171144566e-06,9.87767537002661e-06
lh_superiorparietal-rh_cuneus,2.46238974653422e-05,-1.28290350424234e-05
lh_superiorparietal-rh_entorhinal,1.27740702996499e-05,2.33794367461949e-05
lh_superiorparietal-rh_fusiform,6.14616234654097e-06,3.62340622773686e-05
lh_superiorparietal-rh_inferiorparietal,2.72730591681546e-06,2.03083969928702e-05
lh_superiorparietal-rh_inferiortemporal,-1.87827563438379e-06,-2.96829332383228e-06
lh_superiorparietal-rh_isthmuscingulate,-2.61499150874143e-07,-1.92966386341346e-05
lh_superiorparietal-rh_lateraloccipital,5.91885268493353e-06,-1.50879918354233e-05
lh_superiorparietal-rh_lateralorbitofrontal,-2.956200562085e-06,1.15776631042121e-05
lh_superiorparietal-rh_lingual,3.0341784954596e-05,2.23947745866951e-05
lh_superiorparietal-rh_medialorbitofrontal,-6.6789664580667e-06,2.63371484650779e-05
lh_superiorparietal-rh_middletemporal,6.48660244085991e-06,1.96725748792046e-05
lh_superiorparietal-rh_parahippocampal,-1.62655925416123e-05,-1.77378916575297e-05
lh_superiorparietal-rh_paracentral,-7.34034035219487e-06,-9.1564913423868e-06
lh_superiorparietal-rh_parsopercularis,5.83727286892126e-06,3.02328867379726e-06
lh_superiorparietal-rh_parsorbitalis,-1.39908590991222e-05,-2.45046414462701e-05
lh_superiorparietal-rh_parstriangularis,-6.857234078194e-06,-1.71312177139829e-05
lh_superiorparietal-rh_pericalcarine,3.29810887239464e-05,3.65211208577964e-06
lh_superiorparietal-rh_postcentral,8.05963918898797e-06,3.40134737123774e-05
lh_superiorparietal-rh_posteriorcingulate,-7.40842078767119e-08,3.06199143097297e-05
lh_superiorparietal-rh_precentral,6.84679313553896e-06,7.31000024897096e-07
lh_superiorparietal-rh_precuneus,-6.3923184240716e-06,-7.00340631440971e-06
lh_superiorparietal-rh_rostralanteriorcingulate,-1.24363299361975e-05,1.18879963255588e-05
lh_superiorparietal-rh_rostralmiddlefrontal,-5.42398255845503e-06,1.45856405709696e-05
lh_superiorparietal-rh_superiorfrontal,1.42653549890109e-05,4.34803897875908e-05
lh_superiorparietal-rh_superiorparietal,-2.47135165306383e-05,-3.79334536332108e-05
lh_superiorparietal-rh_superiortemporal,9.32676197287017e-06,1.69434531697022e-05
lh_superiorparietal-rh_supramarginal,3.96053933943584e-06,1.27812027120238e-05
lh_superiorparietal-rh_frontalpole,-3.91072916804927e-05,-7.16125221159255e-05
lh_superiorparietal-rh_temporalpole,1.60360867985508e-05,8.27728639116338e-06
lh_superiorparietal-rh_transversetemporal,-1.05958772875948e-05,9.3977796363845e-06
lh_superiorparietal-rh_insula,2.16881553405971e-05,4.28839083194998e-05
lh_superiortemporal-lh_supramarginal,-1.37112929487647e-05,-4.02853856379109e-06
lh_superiortemporal-lh_frontalpole,-7.90507219112572e-06,1.11779386039462e-05
lh_superiortemporal-lh_temporalpole,-1.14712206960203e-05,-3.75528529655927e-05
lh_superiortemporal-lh_transversetemporal,-4.27494448893251e-06,2.12610403859057e-06
lh_superiortemporal-lh_insula,-1.33974624629177e-05,-3.33681767264406e-05
lh_superiortemporal-rh_bankssts,-1.88940926234772e-05,-7.60709906696109e-06
lh_superiortemporal-rh_caudalanteriorcingulate,-1.70759359948324e-06,5.03915322314611e-05
lh_superiortemporal-rh_caudalmiddlefrontal,-2.12068443474616e-06,4.82737860972912e-05
lh_superiortemporal-rh_cuneus,3.16530447016369e-05,-9.69768670608412e-06
lh_superiortemporal-rh_entorhinal,-1.4802343151484e-05,-3.23107370453075e-05
lh_superiortemporal-rh_fusiform,-2.79854010848339e-05,-3.07053409992265e-05
lh_superiortemporal-rh_inferiorparietal,-3.86569308166671e-07,2.08434827503248e-05
lh_superiortemporal-rh_inferiortemporal,-3.13856702972652e-05,-3.86734421726952e-05
lh_superiortemporal-rh_isthmuscingulate,-3.9796082533728e-06,-4.34431934425137e-05
lh_superiortemporal-rh_lateraloccipital,1.75649308452657e-05,-1.11112012382955e-06
lh_superiortemporal-rh_lateralorbitofrontal,-1.57132154432088e-05,1.16225697385296e-05
lh_superiortemporal-rh_lingual,2.88791520695275e-05,7.59702293286364e-06
lh_superiortemporal-rh_medialorbitofrontal,-1.9326382643436e-06,2.78042953051421e-05
lh_superiortemporal-rh_middletemporal,-2.8430291673005e-05,-3.27843184526189e-05
lh_superiortemporal-rh_parahippocampal,-7.21472921970354e-06,1.26584609033242e-05
lh_superiortemporal-rh_paracentral,2.39923500329775e-06,3.09133557298546e-05
lh_superiortemporal-rh_parsopercularis,-7.27153140029928e-06,1.83713032642138e-05
lh_superiortemporal-rh_parsorbitalis,-4.64266584793451e-06,2.9288266935689e-05
lh_superiortemporal-rh_parstriangularis,1.30780075417981e-05,6.14647044436725e-05
lh_superiortemporal-rh_pericalcarine,3.15267063881693e-05,-1.5937496464186e-05
lh_superiortemporal-rh_postcentral,2.03706189929346e-05,3.73909768722477e-05
lh_superiortemporal-rh_posteriorcingulate,-1.24630177280796e-05,6.79082688377089e-06
lh_superiortemporal-rh_precentral,-1.8025345498785e-06,3.78138789727729e-05
lh_superiortemporal-rh_precuneus,7.25187591953401e-07,-2.72255411264117e-06
lh_superiortemporal-rh_rostralanteriorcingulate,-2.79655650366381e-05,4.45358169222891e-06
lh_superiortemporal-rh_rostralmiddlefrontal,1.02318159948878e-05,3.55790068464861e-05
lh_superiortemporal-rh_superiorfrontal,-1.55597756967778e-05,7.99923065814378e-06
lh_superiortemporal-rh_superiorparietal,1.99345712670601e-05,2.83648208122588e-05
lh_superiortemporal-rh_superiortemporal,-2.6317254236413e-05,-1.92988635701823e-05
lh_superiortemporal-rh_supramarginal,-8.51461543629907e-06,2.43246832626297e-05
lh_superiortemporal-rh_frontalpole,-7.91898736866656e-06,1.37856051011933e-05
lh_superiortemporal-rh_temporalpole,-1.43929087244364e-06,-8.67553092994415e-06
lh_superiortemporal-rh_transversetemporal,-1.2620905141343e-05,-1.2847465249627e-05
lh_superiortemporal-rh_insula,-1.14565898359146e-05,-1.00474976347687e-05
lh_supramarginal-lh_frontalpole,-2.44983688741527e-05,-2.97942683835104e-05
lh_supramarginal-lh_temporalpole,-4.33175962496865e-06,-2.83084035596391e-05
lh_supramarginal-lh_transversetemporal,2.38743639860407e-06,2.46008291082927e-05
lh_supramarginal-lh_insula,3.15904065825018e-06,-8.08653296646837e-06
lh_supramarginal-rh_bankssts,-1.83592878882045e-05,-8.70100416703965e-07
lh_supramarginal-rh_caudalanteriorcingulate,-9.79227237005079e-07,5.23376363985193e-05
lh_supramarginal-rh_caudalmiddlefrontal,-1.73966000893813e-05,7.20999651657975e-06
lh_supramarginal-rh_cuneus,3.3511054077404e-05,-9.0057778742581e-06
lh_supramarginal-rh_entorhinal,-9.04247396453192e-06,-2.06541999787315e-05
lh_supramarginal-rh_fusiform,-2.51691413909307e-05,-2.91042365815403e-05
lh_supramarginal-rh_inferiorparietal,-1.91468878273943e-05,-1.83321093036511e-05
lh_supramarginal-rh_inferiortemporal,-3.57891193174902e-05,-5.38147220596511e-05
lh_supramarginal-rh_isthmuscingulate,1.99209471311249e-07,-3.03108091522161e-05
lh_supramarginal-rh_lateraloccipital,1.92282495288843e-05,-3.54587973178565e-06
lh_supramarginal-rh_lateralorbitofrontal,-2.60992103456375e-05,-1.74152476456448e-05
lh_supramarginal-rh_lingual,3.2352309543019e-05,1.11271238509386e-05
lh_supramarginal-rh_medialorbitofrontal,-1.50054223945301e-05,7.70432229438665e-06
lh_supramarginal-rh_middletemporal,-2.59329626844537e-05,-1.57633027087678e-05
lh_supramarginal-rh_parahippocampal,-1.81127404086858e-05,-1.63547059736449e-05
lh_supramarginal-rh_paracentral,-5.73150354355394e-06,8.77336160442435e-06
lh_supramarginal-rh_parsopercularis,-1.88760352238714e-05,-1.65719436773843e-05
lh_supramarginal-rh_parsorbitalis,-3.00671060874844e-05,-3.15997800663491e-05
lh_supramarginal-rh_parstriangularis,-1.04756047936121e-05,6.56302827495879e-06
lh_supramarginal-rh_pericalcarine,3.98337647749634e-05,8.37232292671991e-06
lh_supramarginal-rh_postcentral,1.88250020415155e-05,3.85889055488533e-05
lh_supramarginal-rh_posteriorcingulate,-9.7565330103229e-06,1.3188851473953e-05
lh_supramarginal-rh_precentral,-5.56728351134702e-06,3.07711681817654e-05
lh_supramarginal-rh_precuneus,-1.54806451174761e-05,-5.18302830618887e-05
lh_supramarginal-rh_rostralanteriorcingulate,-3.40304072056673e-05,-1.94415356296869e-05
lh_supramarginal-rh_rostralmiddlefrontal,-1.49715793352174e-05,-2.55027175453853e-05
lh_supramarginal-rh_superiorfrontal,-3.24379357424139e-05,-2.98955393833775e-05
lh_supramarginal-rh_superiorparietal,1.48851609717975e-05,1.82141796216552e-05
lh_supramarginal-rh_superiortemporal,-2.47062982285026e-05,-2.91446139818913e-05
lh_supramarginal-rh_supramarginal,-2.8982670076712e-05,-2.19657505873045e-05
lh_supramarginal-rh_frontalpole,-3.05408661252857e-05,-4.04793745378377e-05
lh_supramarginal-rh_temporalpole,5.19665892573743e-06,-3.15034941787789e-06
lh_supramarginal-rh_transversetemporal,-1.66957054717747e-05,-2.5451119144295e-05
lh_supramarginal-rh_insula,5.34113227718109e-06,1.35801776277075e-05
lh_frontalpole-lh_temporalpole,2.43756490883257e-05,4.17128594583749e-05
lh_frontalpole-lh_transversetemporal,-1.82256420423848e-05,-1.39462203752566e-05
lh_frontalpole-lh_insula,1.37160201463464e-05,4.6033333740232e-05
lh_frontalpole-rh_bankssts,-2.19330101161487e-05,-1.30420055787092e-05
lh_frontalpole-rh_caudalanteriorcingulate,-5.28199127013794e-06,4.24174426991219e-05
lh_frontalpole-rh_caudalmiddlefrontal,-1.808352584371e-05,-2.78278371621375e-06
lh_frontalpole-rh_cuneus,1.34724195519741e-05,-1.48815105138995e-05
lh_frontalpole-rh_entorhinal,2.35974063618382e-05,7.73353900901051e-05
lh_frontalpole-rh_fusiform,-6.62522207152461e-06,1.56387119841851e-05
lh_frontalpole-rh_inferiorparietal,-1.23028336045887e-05,1.77265728471377e-05
lh_frontalpole-rh_inferiortemporal,-5.81989503938259e-06,2.16525762854883e-05
lh_frontalpole-rh_isthmuscingulate,-1.0494621722745e-05,-2.70294971731773e-05
lh_frontalpole-rh_lateraloccipital,-2.04100873135276e-06,-6.59982432706477e-07
lh_frontalpole-rh_lateralorbitofrontal,-1.09633623147612e-05,1.27036586994149e-05
lh_frontalpole-rh_lingual,1.41537188980148e-05,4.20599394777058e-07
lh_frontalpole-rh_medialorbitofrontal,1.91280641440663e-06,2.99405395201084e-05
lh_frontalpole-rh_middletemporal,-9.55525756547917e-06,1.03762470040789e-05
lh_frontalpole-rh_parahippocampal,-8.62033549712855e-06,9.21441721944976e-06
lh_frontalpole-rh_paracentral,-3.88024863292679e-06,3.50405560730948e-06
lh_frontalpole-rh_parsopercularis,-1.44480004221841e-05,-5.69313472207686e-06
lh_frontalpole-rh_parsorbitalis,-2.57362685975638e-05,-5.33759275243836e-05
lh_frontalpole-rh_parstriangularis,-1.7008525469678e-05,-1.41818103829433e-05
lh_frontalpole-rh_pericalcarine,2.39520309274204e-05,3.08991117232463e-05
lh_frontalpole-rh_postcentral,-6.92372079946517e-06,5.28435718230372e-06
lh_frontalpole-rh_posteriorcingulate,-1.0492559617898e-05,2.20275566959066e-05
lh_frontalpole-rh_precentral,-8.44545156588228e-06,2.0417036596841e-05
lh_frontalpole-rh_precuneus,-1.33332923926008e-05,-2.0393992565405e-05
lh_frontalpole-rh_rostralanteriorcingulate,-1.27663885725914e-05,2.20510093493291e-05
lh_frontalpole-rh_rostralmiddlefrontal,-2.07761434908684e-05,-1.86758559518658e-05
lh_frontalpole-rh_superiorfrontal,-1.04760939210691e-05,6.32660710295055e-06
lh_frontalpole-rh_superiorparietal,-2.01079394004029e-05,-3.1835702228857e-05
lh_frontalpole-rh_superiortemporal,-1.82528148411394e-05,-1.77679627987723e-05
lh_frontalpole-rh_supramarginal,-2.04027849975515e-05,-2.23260171356746e-06
lh_frontalpole-rh_frontalpole,-2.00532848616061e-05,-4.03760600830151e-05
lh_frontalpole-rh_temporalpole,2.04970443038985e-05,3.02187321880629e-05
lh_frontalpole-rh_transversetemporal,-2.88577026970886e-05,-3.63544210431124e-05
lh_frontalpole-rh_insula,8.35958546748022e-06,3.8735005087094e-05
lh_temporalpole-lh_transversetemporal,2.97080780443164e-06,-5.37416323738306e-06
lh_temporalpole-lh_insula,-1.04857387513769e-06,-1.38255375815701e-05
lh_temporalpole-rh_bankssts,-9.60125710673208e-06,-2.16878781969242e-05
lh_temporalpole-rh_caudalanteriorcingulate,8.54189637929342e-06,4.41586125468198e-05
lh_temporalpole-rh_caudalmiddlefrontal,5.18968297132277e-06,1.24293493598843e-05
lh_temporalpole-rh_cuneus,3.06842498897507e-05,1.64266515662941e-05
lh_temporalpole-rh_entorhinal,4.91513695248948e-06,9.24524464505597e-06
lh_temporalpole-rh_fusiform,-1.4794385069897e-05,-4.70800192168348e-05
lh_temporalpole-rh_inferiorparietal,9.01916739424831e-06,7.47908947768107e-06
lh_temporalpole-rh_inferiortemporal,-7.52931549994945e-06,-2.99660531415995e-05
lh_temporalpole-rh_isthmuscingulate,7.88048389575121e-06,-5.66159325903402e-06
lh_temporalpole-rh_lateraloccipital,1.85285239346635e-05,1.51917003509956e-05
lh_temporalpole-rh_lateralorbitofrontal,1.0980883714231e-05,1.65197328675525e-05
lh_temporalpole-rh_lingual,2.10148136116004e-05,3.62947663442855e-06
lh_temporalpole-rh_medialorbitofrontal,1.85761880089971e-05,1.52405076097528e-05
lh_temporalpole-rh_middletemporal,-1.12115091456364e-05,-4.65376162589972e-05
lh_temporalpole-rh_parahippocampal,5.04969811935789e-06,5.72360652133409e-06
lh_temporalpole-rh_paracentral,1.49810567872477e-05,1.52127954540975e-05
lh_temporalpole-rh_parsopercularis,5.71753326760373e-06,9.10901467852556e-06
lh_temporalpole-rh_parsorbitalis,1.13483351263866e-05,-6.59950694398449e-07
lh_temporalpole-rh_parstriangularis,1.4913956310231e-05,2.02789505262837e-05
lh_temporalpole-rh_pericalcarine,3.17299872194064e-05,3.66537640250777e-05
lh_temporalpole-rh_postcentral,1.60121805105648e-05,1.40038385390874e-05
lh_temporalpole-rh_posteriorcingulate,-4.35553658852772e-06,-1.19911043509867e-06
lh_temporalpole-rh_precentral,6.01937248787428e-06,3.13627712532825e-06
lh_temporalpole-rh_precuneus,1.26279825657674e-05,3.56315460245451e-06
lh_temporalpole-rh_rostralanteriorcingulate,-4.24423427816647e-06,-1.85710442692009e-06
lh_temporalpole-rh_rostralmiddlefrontal,1.32307815991994e-05,7.27873563640259e-06
lh_temporalpole-rh_superiorfrontal,1.88093111360889e-06,-3.3404232151751e-05
lh_temporalpole-rh_superiorparietal,1.72794337993917e-05,1.03391850462864e-05
lh_temporalpole-rh_superiortemporal,-1.47299951886487e-05,-4.73815821570491e-05
lh_temporalpole-rh_supramarginal,1.37672711358121e-06,-4.4696015911287e-06
lh_temporalpole-rh_frontalpole,2.86907826525513e-05,3.97970713044966e-05
lh_temporalpole-rh_temporalpole,-1.41816504167735e-05,-2.68415011996275e-05
lh_temporalpole-rh_transversetemporal,-4.90002561035706e-06,-2.51387118399346e-05
lh_temporalpole-rh_insula,-8.03086359496071e-06,-2.28285455605281e-05
lh_transversetemporal-lh_insula,1.09961541947002e-05,2.03783177204808e-05
lh_transversetemporal-rh_bankssts,6.61754575948574e-07,2.41913646339117e-05
lh_transversetemporal-rh_caudalanteriorcingulate,4.16165004935067e-06,6.93530708152123e-05
lh_transversetemporal-rh_caudalmiddlefrontal,1.00756368140394e-05,3.59802720676931e-05
lh_transversetemporal-rh_cuneus,-5.56723575786004e-06,-4.7005841887103e-05
lh_transversetemporal-rh_entorhinal,-2.57587549151273e-06,6.03633278232274e-06
lh_transversetemporal-rh_fusiform,-5.09943139301889e-06,3.34978001557786e-05
lh_transversetemporal-rh_inferiorparietal,-6.32519780132056e-06,1.27076840925784e-05
lh_transversetemporal-rh_inferiortemporal,-1.2701893733385e-05,1.09572719832603e-07
lh_transversetemporal-rh_isthmuscingulate,-1.97859800695949e-05,-3.66244889388614e-05
lh_transversetemporal-rh_lateraloccipital,-1.46430534135354e-05,-3.53950925163183e-05
lh_transversetemporal-rh_lateralorbitofrontal,-4.67636117016441e-06,2.89251501328121e-05
lh_transversetemporal-rh_lingual,-9.22970364568704e-06,-3.93824438436468e-05
lh_transversetemporal-rh_medialorbitofrontal,-1.21887520347204e-05,2.39088442218139e-05
lh_transversetemporal-rh_middletemporal,-2.18144347853863e-06,2.8536004320425e-05
lh_transversetemporal-rh_parahippocampal,-1.64528549195736e-05,8.3348933559306e-06
lh_transversetemporal-rh_paracentral,-1.24275883553144e-05,1.68746432582925e-06
lh_transversetemporal-rh_parsopercularis,5.82191815309857e-06,2.43964109761664e-05
lh_transversetemporal-rh_parsorbitalis,-9.67800841690335e-06,1.94041643394643e-05
lh_transversetemporal-rh_parstriangularis,-1.52684941186942e-06,2.53999982125068e-05
lh_transversetemporal-rh_pericalcarine,3.22556355534879e-06,-5.06017124871456e-05
lh_transversetemporal-rh_postcentral,-1.17172581788126e-05,6.15571641640209e-07
lh_transversetemporal-rh_posteriorcingulate,-7.27737963636377e-06,2.25001351305527e-05
lh_transversetemporal-rh_precentral,-9.12349266573587e-06,-1.68259464363134e-06
lh_transversetemporal-rh_precuneus,-1.19796286102193e-05,4.54116905924653e-06
lh_transversetemporal-rh_rostralanteriorcingulate,-7.26593890572746e-06,3.06289896845797e-05
lh_transversetemporal-rh_rostralmiddlefrontal,-5.5321145177945e-06,2.27700198530881e-05
lh_transversetemporal-rh_superiorfrontal,8.83049372116777e-06,4.99296565859416e-05
lh_transversetemporal-rh_superiorparietal,-6.25074643498452e-06,1.95703829118712e-06
lh_transversetemporal-rh_superiortemporal,-2.70593166242575e-06,1.51817251103553e-05
lh_transversetemporal-rh_supramarginal,2.67675710987382e-06,3.19427838678347e-05
lh_transversetemporal-rh_frontalpole,-2.58328914451694e-05,-2.63547522712356e-05
lh_transversetemporal-rh_temporalpole,1.36748089553366e-05,2.80253182225797e-05
lh_transversetemporal-rh_transversetemporal,-8.03633790673889e-06,1.62737268399366e-06
lh_transversetemporal-rh_insula,1.28092058660279e-05,3.70085951818171e-05
lh_insula-rh_bankssts,-8.73278732314719e-06,-3.76637551960002e-05
lh_insula-rh_caudalanteriorcingulate,1.2274046462001e-05,6.37688990245317e-05
lh_insula-rh_caudalmiddlefrontal,4.09444140256216e-06,-3.46797088258166e-06
lh_insula-rh_cuneus,2.64147628474401e-05,5.8295632375557e-06
lh_insula-rh_entorhinal,-1.26392155799692e-05,-4.64291322735312e-05
lh_insula-rh_fusiform,-1.32532559401529e-05,-1.18276027208617e-05
lh_insula-rh_inferiorparietal,-1.39053470526474e-06,-3.06813391209031e-05
lh_insula-rh_inferiortemporal,-1.22863800702014e-05,-3.25557583398029e-05
lh_insula-rh_isthmuscingulate,-9.59827717946189e-07,-1.84908206206768e-05
lh_insula-rh_lateraloccipital,1.85378243130847e-05,1.67917360736263e-05
lh_insula-rh_lateralorbitofrontal,7.42468377126364e-06,1.37044829322845e-05
lh_insula-rh_lingual,1.55055952858547e-05,-1.48406299357358e-06
lh_insula-rh_medialorbitofrontal,7.58755472181826e-06,1.8706666036716e-05
lh_insula-rh_middletemporal,-5.96911359802642e-07,2.63357051413062e-06
lh_insula-rh_parahippocampal,-6.94156962816512e-06,-9.73553401754565e-06
lh_insula-rh_paracentral,-3.8242541673544e-07,-2.77032734897134e-06
lh_insula-rh_parsopercularis,6.35145041310487e-06,1.04087839917936e-05
lh_insula-rh_parsorbitalis,1.64280823122458e-05,4.8482371647334e-05
lh_insula-rh_parstriangularis,1.21962421826341e-05,1.30692306997146e-05
lh_insula-rh_pericalcarine,2.29565105166657e-05,-2.55712019915089e-05
lh_insula-rh_postcentral,1.93372324186136e-05,4.24548939155556e-05
lh_insula-rh_posteriorcingulate,-5.11746744944979e-06,-4.39621070286729e-06
lh_insula-rh_precentral,-3.66016433380141e-06,-1.53727393053014e-05
lh_insula-rh_precuneus,6.11261913921733e-06,-4.73817056076062e-06
lh_insula-rh_rostralanteriorcingulate,-3.63420060068147e-06,1.23232217254796e-05
