,Component_1,Component_2,Component_3,Component_4,Component_5
lh_middletemporal-rh_supramarginal,0.02135103857609339,0.010045269291249081,-0.021080743993587656,-0.00349033966217311,-0.004470214858762063
lh_middletemporal-rh_frontalpole,0.028181405167897515,-0.002681933825979555,0.009275427681042196,-0.003912002311291719,0.020870056619551988
lh_middletemporal-rh_temporalpole,0.012011420203274538,0.011567648021787624,0.029138382465218143,0.031249622788435263,-0.027222607005653744
lh_middletemporal-rh_transversetemporal,0.030418147658219995,-0.002238297911280877,-0.0020450264500429184,-0.01617721110141675,-0.014857806889047115
lh_middletemporal-rh_insula,0.025851476276695838,0.005504125387366066,0.0051098026043530816,-0.0034978727771849683,-0.00842929494612413
lh_parahippocampal-lh_paracentral,0.030473401719057054,-0.01111193785562875,0.016201766903887062,0.026007831548277436,0.027731482377651613
lh_parahippocampal-lh_parsopercularis,0.01203341747814418,0.012226337161287565,-0.0016680697135868948,0.0029215304518591728,-0.002642413276998165
lh_parahippocampal-lh_parsorbitalis,0.011333161612234575,0.011615429539899096,0.006156268041129439,0.006727075373513187,0.003105415384406865
lh_parahippocampal-lh_parstriangularis,0.015391285655408518,0.011807808918532205,-0.004017994281403702,-0.0020764269308180196,-0.008825253583793687
lh_parahippocampal-lh_pericalcarine,0.0009472182724613044,0.010665762599338916,0.02725735013579379,-0.014295842449758522,0.028768832624694454
lh_parahippocampal-lh_postcentral,0.01263631426244998,0.010821492257219834,-0.007146017705472984,-0.004182664372798274,0.011528697977578314
lh_parahippocampal-lh_posteriorcingulate,0.012665202899885908,0.023341785396827165,-0.02342263382789351,0.0005181569607471896,-0.04793011969008143
lh_parahippocampal-lh_precentral,0.006349728576773175,0.02444752783441362,-0.021063629678907164,-0.01191383643647713,-0.022265702723799376
lh_parahippocampal-lh_precuneus,0.018385702964674976,0.00416543104931953,-0.003049820302797103,0.005912613269303364,0.0008684160777700425
lh_parahippocampal-lh_rostralanteriorcingulate,0.03115395214206051,0.0006953839441440007,0.0029082405572486043,-0.0007047207388955997,-0.02230164710386741
lh_parahippocampal-lh_rostralmiddlefrontal,0.006378219445110378,0.019051518908676637,-0.007387349899976504,-0.008603551264732045,-0.021153099740758102
lh_parahippocampal-lh_superiorfrontal,0.013412973817956822,0.007481934816883059,0.014825944333873272,0.0071049983380230015,-0.008466961378292885
lh_parahippocampal-lh_superiorparietal,0.006080535861293171,0.021267308002517724,-0.01677158928003091,0.005478148686043531,0.028398103605187575
lh_parahippocampal-lh_superiortemporal,0.010155542118089106,0.020147628633566998,-0.006361291880675168,-0.003179919536445241,-0.01127470640715169
lh_parahippocampal-lh_supramarginal,0.01598809859774624,0.006313563982387176,0.002790288930983941,0.004309590077140966,-0.008637522300369708
lh_parahippocampal-lh_frontalpole,0.024863052535380386,0.0023677413158965897,0.007703975787116746,-0.017042585822047693,-0.0055948746978161
lh_parahippocampal-lh_temporalpole,0.013043301125918933,0.012494485198340908,0.03332011210790821,0.022594745167284918,-0.033648706442255434
lh_parahippocampal-lh_transversetemporal,0.024076827806455897,0.0016018756433421849,-0.01531761981220845,-0.013793222253817652,-0.006521007186882286
lh_parahippocampal-lh_insula,0.017996061613949635,0.006305895605420757,0.008942744398860645,0.00807052557616835,0.002904172436689929
lh_parahippocampal-rh_bankssts,0.01569752220949855,0.01411428056052601,-0.02619697029648735,-0.019759700991256148,-0.015237423346485791
lh_parahippocampal-rh_caudalanteriorcingulate,0.007245831830230448,0.028643795127230826,-0.02142823850719308,0.017005864983217673,-0.02889503029199815
lh_parahippocampal-rh_caudalmiddlefrontal,0.002510058715288747,0.028859863407836327,-0.023682054675986514,-0.014287792660924288,-0.012866217981226166
lh_parahippocampal-rh_cuneus,0.015678324527599534,-0.007225774755335987,0.04698680280503481,-0.00893379672551694,-0.00115631175326247
lh_parahippocampal-rh_entorhinal,0.018660413676023585,-0.005348227969505808,0.02552110227843745,0.01111121872023169,-0.024391898876682694
lh_parahippocampal-rh_fusiform,0.013080333525530941,0.01289323371164113,-0.011526635463933968,-0.010689117155625137,-0.03028379056481605
lh_parahippocampal-rh_inferiorparietal,0.017929723578792574,0.006703509995534466,-0.005427870675707316,0.006836993875003679,0.0032905148695099133
lh_parahippocampal-rh_inferiortemporal,0.017890310652570393,-0.0014072253906570905,0.016179770008362546,0.015649450048932808,-0.008295345124352803
lh_parahippocampal-rh_isthmuscingulate,-0.00045031940398912543,0.02035098034414282,0.008266143446355768,0.0051349146769460174,-0.03939215883071819
lh_parahippocampal-rh_lateraloccipital,0.016308838590055885,0.006200583164843201,0.006855417429092334,-0.0011297357907206142,0.0008727750726386369
lh_parahippocampal-rh_lateralorbitofrontal,0.018492764973399252,-0.0026881260309330073,0.010208099326001197,0.00684073437228304,-0.01669238530412463
lh_parahippocampal-rh_lingual,0.007205001705624941,0.011901679258089925,0.021182590617035334,-0.01173497699401881,0.011945963781848748
lh_parahippocampal-rh_medialorbitofrontal,0.022546209580333834,-0.0021798414988868247,0.01515764550306539,0.010931784341546716,-0.009044676784570086
lh_parahippocampal-rh_middletemporal,0.013673016512690336,0.011044769112561184,0.002794532979574441,-0.0012131155426624474,-0.021726789844397878
lh_parahippocampal-rh_parahippocampal,-0.0003723775530264782,-0.001272290214403649,-0.002673258614335025,0.0030606245516880794,-0.0034987416910957666
lh_parahippocampal-rh_paracentral,0.029281852560440417,-0.009483013305930188,0.012621270756336973,0.023920765697406775,0.024297443739867766
lh_parahippocampal-rh_parsopercularis,0.014523188000614503,0.010035051408811151,-0.0016223487564691393,0.010189479427947411,0.013380028197556288
lh_parahippocampal-rh_parsorbitalis,0.008567129201716865,0.016374877913769723,-0.004872244991726904,-0.005177179950741252,-0.013476531190750166
lh_parahippocampal-rh_parstriangularis,0.004560084239869567,0.028912431214913045,-0.03221917465763467,-0.03192072362828714,-0.037901872374926836
lh_parahippocampal-rh_pericalcarine,1.5108190603204376e-05,0.004127808767638461,0.03496560292136392,-0.012421394787204363,0.018963866145730653
lh_parahippocampal-rh_postcentral,0.009621603512100457,0.01693246003791597,-0.013335802612834648,-0.010167150895948872,0.006462161423578272
lh_parahippocampal-rh_posteriorcingulate,0.007674164798356442,0.027215339565802833,-0.023860150313453215,7.05409299899842e-05,-0.0597496804377047
lh_parahippocampal-rh_precentral,0.006058449360977092,0.028698253650785953,-0.030870734834542307,-0.019378885600655246,-0.021580183055385067
lh_parahippocampal-rh_precuneus,0.02047655557010612,0.0029519595418846965,-0.0029843670601520196,0.008063933419780822,0.0037344641215630377
lh_parahippocampal-rh_rostralanteriorcingulate,0.026936372374781557,0.006326173335518525,-0.014284932870728777,-0.018211016626276777,-0.03005907084782742
lh_parahippocampal-rh_rostralmiddlefrontal,0.007233491025644818,0.01687676293439119,-0.004440439556924901,-0.0004808626701300884,-0.009289730181733652
lh_parahippocampal-rh_superiorfrontal,0.013754020518729222,0.008736268863311084,0.008624908602872523,0.0025146337812321402,-0.011304070267298934
lh_parahippocampal-rh_superiorparietal,0.0014875779998208371,0.029080015335901616,-0.02616481632706993,-0.005193046615139542,0.020325442810810987
lh_parahippocampal-rh_superiortemporal,0.008722954041944644,0.02235168793680126,-0.011946115681005922,-0.004749294229131976,-0.008963466469614925
lh_parahippocampal-rh_supramarginal,0.012687779540995411,0.016835909887350616,-0.013689352029726135,-0.008537771466943712,-0.017226734482455132
lh_parahippocampal-rh_frontalpole,0.030908467410294498,-0.005601327429637291,0.016549274973118828,-0.006248602522834612,-0.0009339307788601126
lh_parahippocampal-rh_temporalpole,0.011565592192443696,0.015167912373243993,0.033469581588701336,0.02494186103864477,-0.035132981431357097
lh_parahippocampal-rh_transversetemporal,0.021019379933173536,0.0065951138688559036,-0.02455469230261517,-0.021276194611800896,-0.0198473323078842
lh_parahippocampal-rh_insula,0.020659967493971337,0.007455587846511218,0.0032197026786585123,-0.0005829387303533004,-0.009396832832462575
lh_paracentral-lh_parsopercularis,0.013987803297106381,0.016886232150325958,-0.0008204164796972983,0.014240351217355974,0.03580862976910056
lh_paracentral-lh_parsorbitalis,0.01414994046207087,0.02302934739040354,-0.02586561547805653,-0.01969791442813839,0.021006745753417936
lh_paracentral-lh_parstriangularis,0.014389596436931263,0.02027113521071701,-0.013125645408625862,0.00153202563173113,0.00874019694262349
lh_paracentral-lh_pericalcarine,-0.0007343627791367746,0.018000529166008108,0.04638627922821786,-0.0046262680170036175,0.01940489975677817
lh_paracentral-lh_postcentral,0.01645734554061016,0.014106666778551364,0.013967884200230308,0.021288816677049394,0.014865785473917339
lh_paracentral-lh_posteriorcingulate,0.022854883345255612,0.014603716480129416,-0.009232586477590862,0.033687394856809286,-0.017978950462894355
lh_paracentral-lh_precentral,0.006781759587930064,0.02899009785191092,-0.011729218490410469,-0.0003692620805432052,0.004296713646761912
lh_paracentral-lh_precuneus,0.021346813669719206,0.01017888871738605,0.0024455057911187566,0.01415149214555489,0.014023253755679062
lh_paracentral-lh_rostralanteriorcingulate,0.053240498741363204,-0.013018373060215882,0.0005325330239977031,-0.006505010299409396,0.009806265317943595
lh_paracentral-lh_rostralmiddlefrontal,0.023617456580596084,0.016809587191031445,-0.01007568824739519,-0.008582308824648817,-0.004829747498991377
lh_paracentral-lh_superiorfrontal,0.023882654956516147,0.009713907125857802,-0.0038760205349350927,-0.014885699360263223,0.009985445233429924
lh_paracentral-lh_superiorparietal,0.002707513970761066,0.03028215208452619,-0.006697823285886084,0.01647369887114871,0.016235239327140133
lh_paracentral-lh_superiortemporal,0.007945304075423163,0.030908822516907738,-0.023168078043839597,0.0018037896450117375,0.03396425645371883
lh_paracentral-lh_supramarginal,0.020354031197720026,0.013296686994396692,-0.005140315507864785,0.0057084069845614455,0.019271820970568627
lh_paracentral-lh_frontalpole,0.010348687793129925,0.026658847123174515,-0.04032346185095493,-0.06105565555058461,-0.0031846132107342592
lh_paracentral-lh_temporalpole,-0.0032289904361751946,0.04191112905522393,-0.0021306382096744738,-0.006608548863211006,-0.033287607764491293
lh_paracentral-lh_transversetemporal,0.035185851065633635,-0.009767317577461054,0.013664851739395965,0.004823540645621592,-0.000645763956544168
lh_paracentral-lh_insula,0.00844492175612364,0.027840485626672913,-0.00815275378472722,0.0037434184326969565,0.011233280463475683
lh_paracentral-rh_bankssts,0.01481697072477937,0.018314509207410515,-0.02194000449067412,-0.005622097280978526,0.00964960423580215
lh_paracentral-rh_caudalanteriorcingulate,0.025906510062636893,0.007265971813089066,5.5028156389791487e-05,0.05505202881331987,0.008028603600240429
lh_paracentral-rh_caudalmiddlefrontal,0.015477146997230205,0.02397615602458628,-0.016910213616948878,-0.0037417844165276355,0.009469892049889461
lh_paracentral-rh_cuneus,-0.0022139076715345096,0.01600363498583321,0.04444741998898892,-0.015475180880929022,-0.021907915834586237
lh_paracentral-rh_entorhinal,0.013253790585900847,0.013280850462317197,-0.004822263752698286,-0.011991063321858711,-0.008782744857912169
lh_paracentral-rh_fusiform,0.030422031551095227,0.007960987464786962,-0.007527709748647403,-0.012063017106819807,0.008110610810747395
lh_paracentral-rh_inferiorparietal,0.022186772380895458,0.010137397288135432,-0.006394126065285854,0.005673454735335228,0.008547266561801008
lh_paracentral-rh_inferiortemporal,0.03532803721769465,-0.0008244920834951378,0.005389318029413479,0.01032790683488517,0.02873784915197646
lh_paracentral-rh_isthmuscingulate,0.006069830623737406,0.01760374891435175,0.020900250509957065,0.02135651522951138,-0.01494665117859149
lh_paracentral-rh_lateraloccipital,0.01118866611814758,0.013530243914071169,0.01949474757207826,0.006410204986134039,0.013604935029728291
lh_paracentral-rh_lateralorbitofrontal,0.03221964183572286,0.007559287470988291,-0.0068777981089543725,-0.0037004159916862694,0.016244507926515755
lh_paracentral-rh_lingual,0.004195924542007792,0.014416708666807594,0.0524832767773975,0.009796186849360603,0.014053683287852212
lh_paracentral-rh_medialorbitofrontal,0.024716112193364413,0.01825020022921832,-0.024262970006408553,-0.022646268694362807,-0.00037147835530788236
lh_paracentral-rh_middletemporal,0.027472484928937207,0.0072432794486656385,-0.0057964266057455,0.01110924457257143,0.02936236568889678
lh_paracentral-rh_parahippocampal,0.035931898210516275,-0.01893645673759342,0.023752265496346577,0.027882586352924465,0.019908542629729138
lh_paracentral-rh_paracentral,0.007853875775884204,0.019963302799619824,-0.014557477542731484,-0.007681901361053378,-0.013148355892573443
lh_paracentral-rh_parsopercularis,0.008942972485509518,0.029184386281596635,-0.02324359193791865,-0.0070692022712371795,0.015307822979252338
lh_paracentral-rh_parsorbitalis,0.018531819244091724,0.015439614034525316,-0.017071872991029653,-0.008805355315995259,0.028856258333543626
lh_paracentral-rh_parstriangularis,0.013877413693889706,0.01865829461087308,-0.010510746919329147,0.005162618860543229,0.013550271823048516
lh_paracentral-rh_pericalcarine,-0.000719859945860795,0.008534911530077518,0.05700453713221638,0.003060946285518901,0.01635613722237284
lh_paracentral-rh_postcentral,0.010503464843379948,0.01988308239388505,0.009681267845686577,0.016057248425887998,0.010284207636000908
lh_paracentral-rh_posteriorcingulate,0.024332039450723413,0.009404898858617212,0.002161992184455393,0.043743083508814264,-0.021146848070550634
lh_paracentral-rh_precentral,0.01495966994052055,0.019090483218803394,-0.0036308682478651197,0.014611945464318044,0.024387589984347435
lh_paracentral-rh_precuneus,0.019525472110831776,0.014069022951163867,-0.003242582733730227,0.007247933094275225,0.008711384317184127
lh_paracentral-rh_rostralanteriorcingulate,0.04789977689622682,-0.009076232621286876,-0.011994344153926377,-0.022036006707038813,0.0057406920758174326
lh_paracentral-rh_rostralmiddlefrontal,0.024246490496303147,0.013675910359250906,-0.004653115744322894,0.00012585641431880177,0.002126300812309105
lh_paracentral-rh_superiorfrontal,0.02395668991069474,0.010391886595921367,-0.011342806879754832,-0.016498224572289194,0.006628999965342029
lh_paracentral-rh_superiorparietal,-0.00210911634488285,0.03778154071620621,-0.015265946187029863,0.007034327714716405,0.01206469254977438
lh_paracentral-rh_superiortemporal,0.005513516149078742,0.02919931769882984,-0.02489538717509068,0.004965107745813943,0.040725091873519595
lh_paracentral-rh_supramarginal,0.019949443964628916,0.017872439391644273,-0.010014427061941174,0.00814512112479811,0.024718660784087403
lh_paracentral-rh_frontalpole,0.01710836956232014,0.021753275980366693,-0.040971201567387476,-0.06083232145106584,-0.011081897997726863
lh_paracentral-rh_temporalpole,-0.002198014570548234,0.03800068874441089,0.0032456566880517466,0.0025950674561120357,-0.02972125638492194
lh_paracentral-rh_transversetemporal,0.028257047089907884,0.0001200875568734011,-0.005256709277735543,-0.010983997041140496,-0.02022765184313852
lh_paracentral-rh_insula,0.015037983412122402,0.022836917035614926,-0.006611689830377343,-0.0003961691046353306,0.0027183238604523777
lh_parsopercularis-lh_parsorbitalis,0.02575897439168332,1.1649499790003588e-08,-0.006160358728634085,0.010207678888679446,0.0305216622928189
lh_parsopercularis-lh_parstriangularis,0.0057883230013071624,0.017983143072689677,-0.019370865545243473,-0.013612641533410288,-0.0020045442562714026
