,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7
lh_postcentral-rh_pericalcarine,0.05457977444861829,0.002930071866307982,-0.011783711896340875,-0.00958026243389035,0.010619327592549015,-0.014107991295247207,0.023039743739200657
lh_postcentral-rh_postcentral,0.0063417665577332515,-0.0035326816074595967,0.0376550175404979,0.025187437679411572,0.02245618831980815,0.012493147857089503,0.009727735218803239
lh_postcentral-rh_posteriorcingulate,-0.00047432533200958887,-0.01637878126328,0.022578523465025414,-0.011083223105113458,0.03182524154310069,0.010940144922521957,-0.008082023274209016
lh_postcentral-rh_precentral,0.024404693392859753,-0.009886328419193686,0.0013289231780060755,-0.020985543309793683,-0.02044804086660535,0.03516665994282974,0.00360705538587333
lh_postcentral-rh_precuneus,0.009034952127017885,-0.005794485564082936,0.0206002197723534,-0.007774300777810534,-0.010504793088522256,0.008052838179127813,-0.029146420999597165
lh_postcentral-rh_rostralanteriorcingulate,-0.023878877193761337,-0.03538478931167718,0.025026373906534703,0.044632466469926184,-0.009723136988086214,0.021202123246032854,-0.0005996134233187593
lh_postcentral-rh_rostralmiddlefrontal,-0.0023167812636658656,-0.03684975108904427,-0.0010746055738148767,-0.0033345924886213226,-0.03897818021514363,0.011971816003234513,-0.024536181614999725
lh_postcentral-rh_superiorfrontal,0.01993758781675372,-0.01619963789029693,0.00753423963043976,-0.002306090744654521,-0.030597396344660483,0.01679398611034261,-0.029905307026336102
lh_postcentral-rh_superiorparietal,0.02368421169892368,0.0055178475532405204,0.03903550430908508,0.008969606036169734,-0.0017091663674538259,0.013474671712580667,-0.031665950058405494
lh_postcentral-rh_superiortemporal,0.01959595378724737,-0.0037452904529189247,0.020856560613035233,0.01685704367201005,-0.02313429941069379,0.02179763334591061,-0.04065672133283422
lh_postcentral-rh_supramarginal,0.020313591568689705,-0.008632445141710727,0.018994417977333266,0.004551901233272283,-0.027396985655410454,0.013740742981537267,-0.02863706102970311
lh_postcentral-rh_frontalpole,-0.00773371950091962,-0.026602760716999792,0.014790836274781744,0.002405926645687717,-0.0016248180888819848,0.03563977138751888,-0.03361634286988201
lh_postcentral-rh_temporalpole,0.013078529611867151,-0.020421286144030097,0.00526327928581832,-0.007488668123797077,0.02933811871349516,0.014491582986313572,-0.029459124837268463
lh_postcentral-rh_transversetemporal,-0.004250089289602506,-0.016055461370611954,0.024606561855612566,0.00671777361130915,0.023018740610651803,0.047401071011127664,0.001603307892798304
lh_postcentral-rh_insula,0.012730226407453908,-0.013328183948894016,0.022575198039662545,0.01629136191660538,-0.011729913741515854,0.040452106487968965,-0.0050128977993921285
lh_posteriorcingulate-lh_precentral,0.00196690137909214,-0.0035321607440494374,0.022928068534151032,-0.04838838915040827,0.03558573819048424,-0.0036664152467787625,0.019375036057539288
lh_posteriorcingulate-lh_precuneus,-0.00517750298296842,-0.008823319596957504,0.021381024687913922,-0.040244281266917994,0.024419574883217866,-0.007630394581743575,0.010837130015470937
lh_posteriorcingulate-lh_rostralanteriorcingulate,-0.0335460838206206,-0.04504924626457088,-0.005190337877325585,-0.012109126858886045,0.012156630047798054,0.012560997759889954,0.018411049352727648
lh_posteriorcingulate-lh_rostralmiddlefrontal,-0.00478765793411878,-0.015140739322083615,0.009063162695356565,-0.05971457340392578,0.028371456337116872,-0.011583098391701891,0.009851736438548349
lh_posteriorcingulate-lh_superiorfrontal,0.029020914301710877,0.017655916995629007,0.04205994229038926,-0.04379800103472915,0.026280351477964252,-0.02476772974437826,0.0015541723177979797
lh_posteriorcingulate-lh_superiorparietal,0.004715759922320292,-0.003257279560400905,0.021818098785356656,-0.02666305769389258,0.020750387799179378,0.00056074262986377,0.014042280282570829
lh_posteriorcingulate-lh_superiortemporal,0.01009936811978157,-0.005717474213983943,0.022908740576713566,-0.0636962704813484,0.02627918042842751,-0.01431595350485351,-0.0013573976473884792
lh_posteriorcingulate-lh_supramarginal,0.006201237259415159,0.0012632381588669258,0.021810004397666533,-0.06197056864505278,0.025295926588347614,-0.019452063230573583,0.0055921540769281125
lh_posteriorcingulate-lh_frontalpole,0.01576522506512572,-0.011205966955391066,0.01854446486766642,-0.059534103748062395,0.015819128563504842,-0.0013924143461659932,-0.02784652986359457
lh_posteriorcingulate-lh_temporalpole,0.026033218667237252,-0.0023036342944440674,0.03225056935809107,-0.04441429442505955,0.018515285679742272,-0.014030730208982553,0.011647284472125832
lh_posteriorcingulate-lh_transversetemporal,-0.01575342770451584,-0.022215751922314193,0.0005869268376958711,-0.019900768631212293,0.05179569005255341,0.01140224711405269,0.020166826099685415
lh_posteriorcingulate-lh_insula,0.009205758413208392,-0.007476628378975217,0.011146583630989502,-0.04601088047934709,-0.005033422964276347,-0.023451546326378223,-0.0003751736183814064
lh_posteriorcingulate-rh_bankssts,0.008048131169562118,0.0010667069377285007,0.013839732720137941,-0.05800702761676574,0.025180505615323038,-0.004580798731143267,-0.02204356134500614
lh_posteriorcingulate-rh_caudalanteriorcingulate,-0.017782084657643693,-0.01832338233994174,0.0029822700922076673,0.012447599170820693,0.01756428524767217,0.01293576231448999,0.04570405009884761
lh_posteriorcingulate-rh_caudalmiddlefrontal,0.013260229493371935,0.011432868576039854,0.02878369741351217,-0.041020982055540306,0.027220766695021107,-0.017250173805976165,0.010159769294670629
lh_posteriorcingulate-rh_cuneus,0.012741756211313371,-0.04005181960615883,-0.014649893091621359,0.01674344749644559,0.02818528645947276,0.013164571177480615,0.01262019299955419
lh_posteriorcingulate-rh_entorhinal,0.009407902305616606,-0.008132928087635207,0.02052066284922798,-0.04198588656308436,0.03469379849125225,0.0025294255449573224,-0.002410506814058005
lh_posteriorcingulate-rh_fusiform,-0.013618890303715542,-0.0176340550817414,0.010130867792835473,-0.04227702057312924,0.023138402121998518,0.009748206455156474,0.022218071291216245
lh_posteriorcingulate-rh_inferiorparietal,-0.002659510269210461,-0.007643105884791632,0.011914917082941866,-0.0682123185270275,0.02572567447966633,-0.014966734949932458,0.00907829148079658
lh_posteriorcingulate-rh_inferiortemporal,0.0014305853571849796,-0.012415505689012387,0.023322313353550724,-0.04123105846932689,0.028387418225870268,-0.011141558092293433,-0.0010842746404330038
lh_posteriorcingulate-rh_isthmuscingulate,-0.004136731294164481,-0.017992865428993057,0.009656874560575665,0.012357210293710803,0.0381798261111753,0.029365559469407877,0.012410587060892372
lh_posteriorcingulate-rh_lateraloccipital,0.003998350912558768,-0.017997325130705538,0.01679582038526068,-0.029679291170232987,0.022444922127625135,0.00511097608039893,0.020527944998382324
lh_posteriorcingulate-rh_lateralorbitofrontal,-0.008354269905058642,-0.017764515128901034,0.015918079436171094,-0.038778636904473904,0.019867532567620364,0.0014261851835389253,0.007335742242595998
lh_posteriorcingulate-rh_lingual,-0.001043034019349397,-0.04134150712482486,-0.013000846242729612,0.010413627554660403,0.0333342826296708,-0.0008680123131770794,0.01240480544176975
lh_posteriorcingulate-rh_medialorbitofrontal,-0.0014335491804372345,-0.013382781347383542,0.03296771829237771,-0.03917663650796518,0.01913264653033631,-0.008067983008901903,-0.003138816135661535
lh_posteriorcingulate-rh_middletemporal,0.004670990539116731,-0.0035250933224365583,0.030341552367670683,-0.046404888688866684,0.029823087938026502,-0.010481289093268046,-0.004727281655233562
lh_posteriorcingulate-rh_parahippocampal,-0.01309986039307218,-0.022408179274541504,0.006435697441248973,-0.012605307507499448,0.057533991705040144,0.030023890037519575,0.03797034486772313
lh_posteriorcingulate-rh_paracentral,-0.003797048816965272,-0.0061376309699139224,0.029358475336369785,-0.021866248267073344,0.037110203381161576,-0.012368675253073117,0.014327389172021726
lh_posteriorcingulate-rh_parsopercularis,0.014544354568151159,0.014625917222966639,0.034618763796288636,-0.03612992270820358,0.03351450694946156,-0.014392684496502666,-0.004518072020530922
lh_posteriorcingulate-rh_parsorbitalis,0.013554673524784885,0.002236715540071357,0.038385617529317795,-0.056523559516159484,0.00021743475403148847,-0.023733009440274174,-0.005402810311186589
lh_posteriorcingulate-rh_parstriangularis,0.007596951089006135,0.006371409289157441,0.032510036964080107,-0.04047507512690018,0.035993537412732,-0.018827180665036764,0.0033414953559676814
lh_posteriorcingulate-rh_pericalcarine,0.01783251641739451,-0.03692726029295105,-0.03557442185949301,0.013575031844428233,0.012714900917013714,0.014550523799056749,0.020108939274995706
lh_posteriorcingulate-rh_postcentral,-0.0052114212464299415,-0.021804445971816723,0.019801779234541617,-0.0056360016711327135,0.03418339201612,0.005879832015513741,0.02734740486768675
lh_posteriorcingulate-rh_posteriorcingulate,-0.016778266037565583,-0.024337825187237146,-0.01256994302110447,-0.00758307854887542,0.017211959815553745,0.02765202519480656,0.013273156407145223
lh_posteriorcingulate-rh_precentral,0.0018566665230769005,-0.0008818385552229495,0.027932532170102383,-0.0377784611466859,0.04064925865272054,-0.001463118548322879,0.019551847283489687
lh_posteriorcingulate-rh_precuneus,-0.006323950413510754,-0.011164451287877264,0.01980401910357277,-0.042077103311030574,0.028832410071164927,-0.007932244401664379,0.019224361249837424
lh_posteriorcingulate-rh_rostralanteriorcingulate,-0.02838229829681367,-0.030884300146781625,0.0024183985775353646,0.001893525802304252,-0.007661466072114701,0.010965495388919602,0.013223499585864447
lh_posteriorcingulate-rh_rostralmiddlefrontal,-0.0018896544026317072,-0.011276300109868725,0.013017236516125156,-0.05198811189387051,0.03864119240839803,-0.004829242759954923,0.02458295316567382
lh_posteriorcingulate-rh_superiorfrontal,0.01956935718055581,0.007412128113375589,0.031952675043627185,-0.055803247595129564,0.015808642348655477,-0.02204439858177705,-0.009120185549103774
lh_posteriorcingulate-rh_superiorparietal,0.004939915806116699,-0.0023338878556284403,0.025454163307338865,-0.01792428069452552,0.0312423168169734,0.0002579240579248415,0.03013618543009367
lh_posteriorcingulate-rh_superiortemporal,0.016919389970036072,0.008512075573560759,0.04150164830447707,-0.04379622178414831,0.035795215730639575,0.00021963692705730768,-0.0007241986822897526
lh_posteriorcingulate-rh_supramarginal,0.009586601051617346,0.00753357297391493,0.02907264821286223,-0.05676812075043137,0.025525732252471994,-0.023786778071471185,-0.004688147511001626
lh_posteriorcingulate-rh_frontalpole,0.01374164892100827,-0.01149014681937119,0.021261645225757703,-0.05463274499532331,0.022937689302113345,-0.0006690740064241351,-0.02654799625919052
lh_posteriorcingulate-rh_temporalpole,0.023298062391865722,-0.011655444711954982,0.020440987017617207,-0.0393944060077973,0.0418677284609957,-0.0045021764685901616,-0.0347900035738635
lh_posteriorcingulate-rh_transversetemporal,-0.016331812306628765,-0.02009153927087514,0.004668565170122998,-0.02038075629335817,0.03732827999910966,-0.011963654325390812,0.009819834812988669
lh_posteriorcingulate-rh_insula,0.007940564644038882,-0.012589478820476516,0.009543868853840724,-0.04798764084538124,-0.011877028196013882,-0.002756963868910311,-0.011658982124284248
lh_precentral-lh_precuneus,0.01557450646688372,-0.015753942639976894,0.0015985747246260523,-0.012303313200472883,0.013350179643091787,0.015387224712060344,0.022419692265351152
lh_precentral-lh_rostralanteriorcingulate,-0.034442740415527306,-0.043369966647322636,0.021493748842903677,0.007946565209464875,0.009941483236916073,-0.0005399113792196866,-0.01390029321195707
lh_precentral-lh_rostralmiddlefrontal,0.007640024338367448,-0.016266623185616357,0.003536473558223928,-0.021631905078568492,0.008874200348263113,0.01701242532948822,0.027926174627009793
lh_precentral-lh_superiorfrontal,-0.004649687578728833,-0.023784950062210625,0.01945367635146761,0.0015927566034003372,0.0049954852315778255,-0.005299047328954794,-0.030360232018852518
lh_precentral-lh_superiorparietal,0.04283275800027756,0.007289433401509324,0.008723356161619919,-0.008164540909321645,-0.005317233534204981,0.023488332343539236,0.04687906407394032
lh_precentral-lh_superiortemporal,0.0020913046925333683,-0.01749516872723249,0.025464556623900486,-0.0010503439384794272,0.015182499068621623,0.018413966018499366,-0.010646936231665084
lh_precentral-lh_supramarginal,-0.007759259732405559,-0.029861157161378913,-0.005096088592077325,-0.020471676908815437,0.009662069086018162,0.00019379035258132308,-0.009962637102871496
lh_precentral-lh_frontalpole,0.018248576272136156,-0.0036221208129925083,0.023273926814532806,-0.0025772902499638702,0.023913440179851236,0.03843798125311537,-0.007259742282172148
lh_precentral-lh_temporalpole,0.015048078856279585,-0.010501161544848727,0.02562202665648803,-0.011363437921051548,0.005043275325410153,0.0025073631369337004,0.023468428823985893
lh_precentral-lh_transversetemporal,0.0010648332102920878,-0.023269575796221558,-0.0037944028726792853,-0.005300175113623876,0.03438770144959119,0.008780281431436597,-0.003067121335453092
lh_precentral-lh_insula,0.008299364226060663,-0.0036358454494368983,0.033411843434365464,0.02173977565120597,-0.01879362737616823,-0.007046753762418118,-0.021441005784321763
lh_precentral-rh_bankssts,-0.002018998847302909,-0.010915900257268562,0.014128973840755807,-0.006135949194070369,0.01949477316573931,0.0214513395123204,-0.042113678504421145
lh_precentral-rh_caudalanteriorcingulate,-0.014620596642621603,-0.01345055555794761,0.017342187927259847,-0.03176502563967773,0.015170072185286577,-0.0353589687839752,0.04800595321077935
lh_precentral-rh_caudalmiddlefrontal,-0.004923369892221196,-0.023046157065218682,0.008199871119635873,-0.0025549813715003995,0.01442606380081417,0.0007742421521755753,-0.013984868342313224
lh_precentral-rh_cuneus,0.05832618061885075,-0.0062910680776744,-0.0195365698060804,-0.0067799780437743234,0.006224054714535523,0.0030554807222933334,0.04752033744404074
lh_precentral-rh_entorhinal,0.002084125443329542,-0.014402179479090197,0.012200586007425537,-0.011151979161048717,0.01462867270209298,0.02273273957089679,-0.006889278018923484
lh_precentral-rh_fusiform,-0.023816999398406608,-0.03524910791263971,0.017778334290263802,0.01620818289775943,-0.022665988828831793,0.006977730825028723,0.002993107333361472
lh_precentral-rh_inferiorparietal,-0.004318487087605636,-0.025664702729423953,-0.00848639569700825,-0.01885551184823785,0.017137007777758125,0.005390622937593731,0.02618347332819013
lh_precentral-rh_inferiortemporal,-0.039650400430849116,-0.05158937300478172,0.00518603138156882,0.005860140625075889,-0.02212744034423647,0.009255096757984697,-0.01255314128147598
lh_precentral-rh_isthmuscingulate,0.007628595508071746,-0.027733215782659207,-0.016189208221265062,0.009588809423543034,0.017766088986598046,-0.03475224091039666,0.032380606338473
lh_precentral-rh_lateraloccipital,0.044310239360383384,-0.004619340884826244,-0.008590206019643996,-0.025905303594507587,-0.01772667639564037,0.00022090084430732152,0.06188018675138839
lh_precentral-rh_lateralorbitofrontal,-0.014527847586668028,-0.02835691072088986,0.011686629402246464,-0.020374437869623997,-0.02669413268370291,0.039465609179279264,0.032159435369977334
lh_precentral-rh_lingual,0.05171966336741045,-0.010328671985446023,-0.013837559049895146,-0.0032961455952231966,0.003874224681051906,-0.011450901864987796,0.05309600164618241
lh_precentral-rh_medialorbitofrontal,0.01230502264485999,-0.0019786699052941423,0.03281366490601727,-0.00849677520476074,-0.0009964831753094896,0.017290145770926538,0.03716141408213752
